Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Country,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,Café Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
1934,New Bengal Sweets,1,35,New Delhi,India,"M-5, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Chinese, South Indian, Fast Food",250,Indian Rupees(Rs.),No,No,,,,,1,3,2.8,3.2,3.4,3.1,26
4385,Red Wok,1,39,New Delhi,India,"13, Guru Nanak Market, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Chinese, Thai",800,Indian Rupees(Rs.),No,Yes,37%,,,,2,3.3,3.4,2.9,3.6,3.3,146
309477,Room Service,1,47,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"North Indian, Fast Food, Continental",1000,Indian Rupees(Rs.),No,No,,,,,3,3,2.9,3.5,4.2,3.4,246
9835,Samavar,1,32,New Delhi,India,"B-36, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Kashmiri, Chinese, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,44%,,,,2,3.1,3.1,3.3,3.7,3.3,89
147,Subway,1,24,New Delhi,India,"M-57, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,46%,,,1,2,2.3,2.6,2.1,3,2.5,115
18237320,The Cocktail House,1,44,New Delhi,India,"M-69, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"North Indian, Continental",2000,Indian Rupees(Rs.),Yes,No,,,,,4,3.1,3.3,3.2,4,3.4,58
9980,The Food Junction,1,30,New Delhi,India,"Opposite R Block Park, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Chinese, Healthy Food",350,Indian Rupees(Rs.),No,Yes,45%,,,,1,2.6,2.8,2.6,3.2,2.8,78
732,The Kathis,1,46,New Delhi,India,"M-29, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Fast Food,300,Indian Rupees(Rs.),No,Yes,42%,,,,1,3,3,2.7,3.3,3,67
311515,The Munchbox,1,44,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"North Indian, Continental, Fast Food",850,Indian Rupees(Rs.),No,Yes,49%,,,,2,3.3,3.2,3.2,3.9,3.4,199
309520,The Sugar Story,1,28,New Delhi,India,"W Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,,1,,,1,3.2,3.1,3.2,3.7,3.3,19
18400736,Owl is Well,1,46,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.54,"Burger, American, Fast Food, Italian, Pizza",1000,Indian Rupees(Rs.),No,Yes,44%,,,1,3,4.2,4.5,4.6,4.7,4.5,162
18255193,A Piece of Paris,1,32,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi", -   , -   ,"Desserts, Bakery",600,Indian Rupees(Rs.),No,No,,1,,,2,3.2,3.1,3.5,4.6,3.6,38
311584,Baking Bad,1,28,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Pizza, Italian",1000,Indian Rupees(Rs.),No,Yes,47%,,,,3,3.4,3.9,3.3,4.6,3.8,697
702,Baskin Robbins,1,45,New Delhi,India,"C-8, Hotel Solo Victoria, Main Road, Near M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Ice Cream,300,Indian Rupees(Rs.),No,Yes,37%,,,,1,3.5,3.2,3.6,4.1,3.6,56
18313122,Bliss Bakery,1,40,New Delhi,India,"M 2, Next to SCI Hospital, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Bakery, Desserts",500,Indian Rupees(Rs.),No,Yes,43%,1,,,2,3.4,3.4,3.6,4.8,3.8,51
309156,Bread & More,1,45,New Delhi,India,"N-17, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,39%,1,,,2,3.5,3.2,3.3,4.8,3.7,130
18268706,Bun Intended,1,27,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Burger, American, Fast Food",850,Indian Rupees(Rs.),No,Yes,44%,,,1,2,4.3,3.4,3.6,4.3,3.9,349
18415352,Cafe Culture,1,28,New Delhi,India,"M 33, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Cafe,1000,Indian Rupees(Rs.),No,No,,,1,,3,3.3,3.5,3.9,4.5,3.8,50
3620,Cafe Diva,1,23,New Delhi,India,"N-8, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"European, Italian",2200,Indian Rupees(Rs.),Yes,Yes,45%,,,,4,3.8,3.4,4,4.4,3.9,347
1902,Cafe Turtle,1,35,New Delhi,India,"3rd Floor, N-16, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"Cafe, Italian, Lebanese",1000,Indian Rupees(Rs.),No,No,,,1,,3,3.1,3.4,3.4,4.1,3.5,251
18434596,Cafi© Healthilicious,1,38,New Delhi,India,"Inside Pacific Sports Complex, Near Petrol Pump, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"Healthy Food, Continental",400,Indian Rupees(Rs.),No,Yes,44%,,,,1,3.4,3.1,3.1,4.4,3.5,24
311671,Captain Grub,1,43,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"American, Fast Food",1000,Indian Rupees(Rs.),No,Yes,42%,,,1,3,3.5,3.5,3.5,4.3,3.7,263
2653,Cocoberry,1,45,New Delhi,India,"S-5, Ground Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,Desserts,300,Indian Rupees(Rs.),No,Yes,41%,1,,,1,3.4,3.5,4,4.7,3.9,155
18377926,Ding Ding,1,25,New Delhi,India,"41 - Zamrudpur, Near Gurudwara, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Chinese,600,Indian Rupees(Rs.),No,Yes,50%,,,,2,3.8,3.4,3.9,4.5,3.9,93
309820,Di_ner Grill,1,27,New Delhi,India,"S-13, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Fast Food, Turkish",900,Indian Rupees(Rs.),No,Yes,50%,,,,2,3.4,3.3,3.8,4.3,3.7,323
18034050,Elation,1,43,New Delhi,India,"M-32, 2nd Floor, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"North Indian, Continental, Italian, Finger Food",1500,Indian Rupees(Rs.),Yes,Yes,56%,,,,3,3.8,3.5,3.7,4.2,3.8,227
18382372,Fluffles - The Fluffy Waffle Co.,1,36,New Delhi,India,"S 13, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,Desserts,300,Indian Rupees(Rs.),No,Yes,37%,1,,,1,3.5,3.5,3.3,3.7,3.5,27
302478,For the Love of Cake,1,42,New Delhi,India,"S Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,,1,,,1,3.7,3.5,3.4,4.6,3.8,116
18466978,Gatsby Kitchen & Bar by Club BW,1,48,New Delhi,India,"N-4, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi", -   , -   ,"Continental, North Indian",2100,Indian Rupees(Rs.),Yes,No,,,,,4,3.6,3.3,3.4,3.7,3.5,22
9840,Grills & Platters,1,40,New Delhi,India,"A-3, iLodge Hotel, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.25,28.55,"North Indian, Continental",1600,Indian Rupees(Rs.),Yes,No,,,,,3,3.2,3.3,3,4.5,3.5,150
18279463,Hungry Pistals,1,26,New Delhi,India,"B-6, Ground Floor, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.21,28.54,"Fast Food, American, Italian",700,Indian Rupees(Rs.),No,Yes,55%,,,1,2,3.3,3.5,3.6,4.4,3.7,108
18317517,Jons head Grill,1,35,New Delhi,India,"M-10, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Mexican, Italian, American",1100,Indian Rupees(Rs.),No,Yes,55%,,,1,3,4,3.7,3.4,4.5,3.9,105
1215,Kebabs & Curries,1,25,New Delhi,India,"G-14, Bhanot Corner, R Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,38%,,,,2,3.7,3.2,3.7,4.2,3.7,227
18241531,Londoners,1,46,New Delhi,India,"M-25, 1st & 2nd Floor with Terrace, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"British, Chinese, Italian",1700,Indian Rupees(Rs.),Yes,Yes,42%,,,,3,3.9,3.3,3.7,4.3,3.8,244
3589,Mad Over Donuts,1,23,New Delhi,India,"S-13, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,Desserts,450,Indian Rupees(Rs.),No,Yes,42%,1,,,1,3.9,3.7,3.9,3.7,3.8,187
1056,New Minar,1,34,New Delhi,India,"M-65, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"North Indian, Mughlai",1250,Indian Rupees(Rs.),Yes,No,,,,,3,3.5,3.7,3.1,4.1,3.6,229
5797,Prince Chaat Corner,1,37,New Delhi,India,"M-29, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Street Food,250,Indian Rupees(Rs.),No,No,,,,,1,3.4,3.2,3.7,4.5,3.7,84
300007,Side Wok,1,37,New Delhi,India,"N-11, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"Burmese, Chinese, Japanese, Malaysian, Thai",2000,Indian Rupees(Rs.),Yes,Yes,45%,,,,4,3.5,3.6,3.7,4.4,3.8,223
303288,Starbucks,1,31,New Delhi,India,"M-33, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Cafe,700,Indian Rupees(Rs.),No,No,,,1,,2,3,3.5,3.1,4.4,3.5,187
18371438,Thai House by Kylin,1,43,New Delhi,India,"N-6, 1st Floor, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,Thai,1800,Indian Rupees(Rs.),Yes,Yes,39%,,,,3,3.9,3.4,3.7,4.2,3.8,54
308766,The Chocolate Haven,1,38,New Delhi,India,"M Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Bakery, Desserts",250,Indian Rupees(Rs.),No,No,,1,,,1,3.3,3.4,3.3,4.4,3.6,76
18203180,The Laidback Cafe,1,39,New Delhi,India,"11, N Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"Continental, North Indian, Asian",2000,Indian Rupees(Rs.),No,No,,,,,4,3.4,3.7,3.5,4.6,3.8,85
305166,Tibbs Frankie,1,40,New Delhi,India,"M-2/A, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,Fast Food,200,Indian Rupees(Rs.),No,No,,,,,1,3.7,3.5,3.2,4,3.6,66
18291475,Tirupati Vrindavan,1,44,New Delhi,India,"34, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,South Indian,500,Indian Rupees(Rs.),No,No,,,,,2,3.7,3.3,3.7,4.1,3.7,53
311737,Wagh Bakri Tea Lounge,1,44,New Delhi,India,"M-57, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,Cafe,400,Indian Rupees(Rs.),No,No,,,1,,1,3.3,3.8,3.4,4.3,3.7,48
18363391,Depot48,1,39,New Delhi,India,"N 3, Level 2, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"American, Mexican, Finger Food",1800,Indian Rupees(Rs.),Yes,Yes,44%,,,1,3,3.8,4.3,4.2,4.5,4.2,107
18271497,Dezertfox,1,43,New Delhi,India,"R-45, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,46%,1,,,2,3.8,3.6,4.2,4.8,4.1,160
18456728,Druk,1,29,New Delhi,India,"71, 2nd Floor, M-Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.55,"Continental, Chinese, Thai",1000,Indian Rupees(Rs.),Yes,No,,,,,3,3.8,3.6,4.2,4.8,4.1,22
310776,Gastronomica Kitchen & Bar,1,45,New Delhi,India,"2nd Floor, M-55, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"European, Asian, North Indian, Italian, Continental, Pizza",1400,Indian Rupees(Rs.),Yes,Yes,38%,,,,3,3.9,4,3.7,4.8,4.1,826
18456764,Karate Kitchen,1,30,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.56,"Asian, Chinese, Thai",950,Indian Rupees(Rs.),No,Yes,55%,,,,2,4,4.8,4.2,4.6,4.4,42
18418209,Nimtho,1,31,New Delhi,India,"1st Floor, R Block, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Nepalese,750,Indian Rupees(Rs.),No,Yes,39%,,,,2,3.6,4,4.1,4.3,4,62
18382342,Noshi - Yum Asian Delivery,1,42,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Chinese, Thai, Japanese",1000,Indian Rupees(Rs.),No,Yes,56%,,,,3,4,4.3,4,4.5,4.2,111
312302,Nutri Punch,1,25,New Delhi,India,"M 45, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Healthy Food,600,Indian Rupees(Rs.),No,No,,,,,2,3.8,3.5,4.4,4.3,4,158
18312632,Pho King Awesome,1,47,New Delhi,India,"41 - Zamrudpur, Near Gurudwara, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,Asian,850,Indian Rupees(Rs.),No,Yes,42%,,,,2,3.7,3.6,4.1,5,4.1,253
18386761,Roadhouse Cafe,1,34,New Delhi,India,"M-22, 2nd Floor, Main Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Continental, Italian",1400,Indian Rupees(Rs.),Yes,Yes,42%,,,,3,3.7,3.9,4.2,4.6,4.1,68
307065,Sakleys The Mountain Cafe,1,33,New Delhi,India,"M-23, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Cafe, Italian, Continental, Fast Food",1900,Indian Rupees(Rs.),No,No,,,1,,3,4.2,4.2,4.2,4.6,4.3,1327
9834,Shikhara,1,40,New Delhi,India,"4, Guru Nanak Market, R Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,42%,,,,2,4.2,3.9,4.1,4.6,4.2,237
18025105,Sinyoras,1,30,New Delhi,India,"Greater Kailash (GK) 1, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.25,28.56,Italian,500,Indian Rupees(Rs.),No,Yes,42%,,,,2,3.6,3.7,3.8,4.9,4,51
18396409,Stop My Starvation,1,29,New Delhi,India,"M 28 E, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24,28.55,"Desserts, Fast Food",450,Indian Rupees(Rs.),No,Yes,42%,1,,,1,3.8,4.3,4.3,4.8,4.3,83
18365895,The Grill Kitchen - Gourmet,1,45,New Delhi,India,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.26,28.54,"North Indian, Continental",800,Indian Rupees(Rs.),No,Yes,41%,,,,2,3.8,3.8,4,4.8,4.1,81
308865,The Sugar Cube,1,27,New Delhi,India,"C-67A, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23,28.56,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,,1,,,2,3.9,3.8,4.2,4.5,4.1,173
18278203,A Lot Like Cake,1,39,New Delhi,India,"E-567, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,,1,,,1,3.2,2.8,2.8,3.6,3.1,7
305652,A W Foods,1,46,New Delhi,India,"11, Savitri Cinema Complex, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,North Indian,500,Indian Rupees(Rs.),No,No,,,,,2,2.9,3.2,3.3,4.2,3.4,44
4299,Angels in my Kitchen,1,43,New Delhi,India,"353, S Block, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.25,28.53,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,42%,1,,,1,2.9,2.6,2.5,3.6,2.9,77
18423108,Brown Sugar,1,46,New Delhi,India,"33, L.S.C, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"Cafe, Fast Food, Continental",1000,Indian Rupees(Rs.),No,Yes,49%,,1,,3,2.7,3,2.7,4.4,3.2,12
17953926,Cakes and Bakes,1,46,New Delhi,India,"E-572, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,,,,,1,2.7,2.9,2.7,4.5,3.2,9
310321,CDB Cafe,1,32,New Delhi,India,"M-31, Ground Floor, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"North Indian, Chinese, Continental, Italian",1800,Indian Rupees(Rs.),Yes,No,,,,,3,2.9,3.2,3.5,4,3.4,35
69,Chungwa,1,33,New Delhi,India,"M-34, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"Chinese, Thai, Seafood",1100,Indian Rupees(Rs.),Yes,Yes,41%,,,,3,3.4,3.3,3.2,3.3,3.3,489
202,Dominos Pizza,1,28,New Delhi,India,"M-83, Main Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,,,,,2,3,3.2,3.2,3.4,3.2,138
309902,Fudged,1,30,New Delhi,India,"Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"Desserts, Bakery",400,Indian Rupees(Rs.),No,No,,1,,,1,2.9,2.6,2.8,3.7,3,17
1916,Gopala,1,28,New Delhi,India,"5, S Block, Chandan Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.25,28.53,"Mithai, Street Food",250,Indian Rupees(Rs.),No,No,,,,,1,2.7,3.1,3.2,3.8,3.2,12
5735,Gourmet Affaires,1,47,New Delhi,India,"E-556, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"Bakery, Desserts, Ice Cream",300,Indian Rupees(Rs.),No,Yes,43%,1,,,1,3.5,3.2,3.5,3.4,3.4,66
2591,Hot N Chilly,1,28,New Delhi,India,"17, LSC, Block, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,2.3,2.9,2.7,3.3,2.8,14
306264,Kabooze,1,32,New Delhi,India,"M-4, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"North Indian, Chinese, Continental",1900,Indian Rupees(Rs.),Yes,Yes,40%,,,,3,3.4,2.8,2.9,4.1,3.3,148
305817,Koyla Kebab,1,35,New Delhi,India,"M-5, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,47%,,,,2,3,3,2.7,3.7,3.1,99
18432940,LaBonti©,1,24,New Delhi,India,"M-22, Ground Floor, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,Bakery,500,Indian Rupees(Rs.),No,No,,,,,2,3.3,2.9,2.9,4.5,3.4,17
311690,MR.D - Deliciousness Delivered,1,33,New Delhi,India,"Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.25,28.53,"North Indian, Italian, Chinese",700,Indian Rupees(Rs.),No,Yes,48%,,,,2,2.8,3.2,3.2,4,3.3,148
309072,Panda Wokk,1,38,New Delhi,India,"23-24, Masjid Moth, Near HDFC Bank, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"Chinese, Thai",950,Indian Rupees(Rs.),Yes,Yes,39%,,,,2,3.2,2.9,3.3,4.2,3.4,77
18277002,Relax Xpress,1,28,New Delhi,India,"Shop 19, LSC, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,49%,,,,2,3,2.9,2.9,4,3.2,25
18433883,Rollplay,1,30,New Delhi,India,"4, Nilgiri Shopping Complex, Alaknanda, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.25,28.53,Fast Food,300,Indian Rupees(Rs.),No,Yes,42%,,,,1,3,2.7,2.6,3.3,2.9,7
301435,Sagar Ratna,1,25,New Delhi,India,"Shop 25-27, E Block Local Market, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,"South Indian, North Indian",700,Indian Rupees(Rs.),No,Yes,45%,,,,2,2.8,2.2,2.3,3.5,2.7,134
18352256,Spanish Delights,1,45,New Delhi,India,"B-25, Greater Kailash Enclave - II, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.54,Ice Cream,200,Indian Rupees(Rs.),No,No,,,,,1,2.7,2.9,2.7,4.1,3.1,10
308367,Subway,1,41,New Delhi,India,"M-75, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,,,,1,2,3,2.9,2.9,4.4,3.3,96
309741,The Beer Cafe,1,38,New Delhi,India,"M-4, 1st Floor, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,"Finger Food, North Indian, Italian",1250,Indian Rupees(Rs.),Yes,No,,,,,3,3.1,3.5,3.4,3.6,3.4,90
18241869,Tashan,1,48,New Delhi,India,"M-60, Main Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,Modern Indian,2000,Indian Rupees(Rs.),Yes,No,,,,,4,4.1,4.8,4.8,4.7,4.6,304
305125,Amalfi,1,37,New Delhi,India,"M-82, 1st Floor, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24,28.53,Italian,1800,Indian Rupees(Rs.),Yes,No,,,,,3,3.6,3.4,3.9,4.7,3.9,484
